class,cap-shape,cap-surface,cap-color,bruises,gill-attachment,gill-spacing,gill-color,ring-type,habitat
e,x,s,w,t,f,c,k,p,m

p,x,y,n,t,f,c,n,p,g

p,x,s,n,t,f,c,k,p,g

e,b,s,w,t,f,c,g,p,g

e,b,s,y,t,f,c,w,p,m

e,f,y,n,t,f,c,w,p,g

e,x,y,y,t,f,c,p,p,g

e,f,y,y,t,f,c,n,p,p

e,x,y,w,t,f,c,w,p,g

e,x,s,y,t,f,c,k,p,g

e,f,f,n,f,f,c,p,p,u

e,f,f,n,f,f,w,p,e,g

e,x,f,y,t,f,w,w,p,d

e,f,y,y,t,f,c,w,p,p

e,f,f,n,f,f,c,g,p,u

e,f,f,g,f,f,c,k,p,u

e,x,y,n,t,f,c,n,p,g

e,x,y,y,t,f,c,w,p,p

e,b,s,w,t,f,c,g,p,m

e,x,s,w,t,f,w,n,p,d

e,x,y,w,t,f,c,n,p,m

e,x,f,y,t,f,w,w,p,d

e,b,s,y,t,f,c,w,p,g

e,x,f,n,t,f,c,p,p,d

e,x,y,w,t,f,c,g,p,m

e,f,f,g,f,f,c,k,p,u

e,b,y,w,t,f,c,n,p,m

e,x,y,y,t,f,c,w,p,m

e,x,s,w,t,f,c,k,p,g

e,b,s,y,t,f,c,w,p,g

e,b,y,w,t,f,c,k,p,g

e,x,y,n,t,f,c,p,p,p

e,f,s,g,f,f,w,k,e,g

p,x,y,n,t,f,c,p,p,g

e,b,y,w,t,f,c,n,p,g

e,b,s,y,t,f,c,w,p,m

p,x,y,n,t,f,c,w,p,g

p,x,s,n,t,f,c,p,p,u

e,f,s,n,f,f,w,n,e,g

p,x,s,n,t,f,c,w,p,g

e,f,f,g,f,f,w,h,e,g

e,x,y,y,t,f,c,n,p,p

e,b,y,w,t,f,c,k,p,m

e,f,y,y,t,f,c,p,p,p

e,f,y,y,t,f,c,p,p,p

e,b,y,y,t,f,c,k,p,m

e,s,f,n,f,f,c,p,p,u

e,x,s,w,t,f,c,k,p,m

e,b,y,y,t,f,c,g,p,m

e,f,y,y,t,f,c,w,p,p

e,f,s,n,f,f,w,p,e,g

e,x,s,w,t,f,c,w,p,m

e,b,y,y,t,f,c,w,p,g

e,b,y,y,t,f,c,k,p,g

e,b,y,y,t,f,c,n,p,m

e,b,s,w,t,f,c,k,p,m

e,x,y,y,t,f,c,n,p,p

e,x,y,n,t,f,c,n,p,g

e,s,f,n,f,f,c,g,p,u

e,f,y,n,t,f,c,n,p,g

e,x,s,w,t,f,c,k,p,g

e,f,s,y,t,f,w,w,p,d

e,x,s,n,f,f,w,p,e,g

e,f,y,y,t,f,c,n,p,g

p,x,y,n,t,f,c,k,p,g

e,x,s,w,t,f,c,w,p,g

e,x,f,w,f,f,w,h,e,g

e,b,s,w,t,f,c,n,p,m

e,x,y,w,t,f,c,w,p,m

e,f,y,y,t,f,c,w,p,g

e,x,f,n,f,f,w,n,e,g

p,x,s,w,t,f,c,k,p,g

p,x,y,w,t,f,c,p,p,u

e,x,y,w,t,f,c,g,p,g

e,b,y,w,t,f,c,w,p,g

e,x,f,w,t,f,w,w,p,d

p,x,y,w,t,f,c,w,p,u

e,x,s,w,t,f,c,g,p,g

e,x,f,g,f,f,c,p,p,u

e,x,f,n,f,f,c,p,p,u

e,b,s,w,t,f,c,n,p,m

e,x,y,n,t,f,c,p,p,g

e,b,y,w,t,f,c,k,p,m

e,f,y,y,t,f,c,n,p,p

e,x,y,w,t,f,c,n,p,g

e,b,y,w,t,f,c,w,p,g

e,b,y,w,t,f,c,w,p,m

p,x,s,n,t,f,c,w,p,u

e,f,s,y,t,f,w,n,p,d

e,x,y,n,t,f,c,n,p,p

e,b,s,y,t,f,c,k,p,g

e,f,s,w,t,f,w,n,p,d

e,b,y,y,t,f,c,w,p,g

e,b,y,y,t,f,c,k,p,m

e,b,s,y,t,f,c,n,p,g

e,f,y,y,t,f,c,n,p,g

e,x,s,w,f,f,w,n,e,g

e,b,y,y,t,f,c,w,p,m

e,x,y,n,t,f,c,n,p,p

e,b,s,w,t,f,c,g,p,g

e,f,y,n,t,f,c,p,p,g

e,x,s,w,t,f,c,g,p,g

e,x,f,n,f,f,c,g,p,u

e,x,y,n,t,f,c,w,p,p

e,f,f,g,f,f,w,k,e,g

e,x,s,w,t,f,w,p,p,d

e,f,f,n,f,f,c,g,p,u

e,b,y,y,t,f,c,g,p,m

e,b,s,w,t,f,c,k,p,m

e,x,s,w,t,f,c,w,p,g

e,b,s,y,t,f,c,k,p,m

e,x,y,y,t,f,c,k,p,m

e,x,s,y,t,f,w,p,p,d

e,f,f,g,f,f,w,h,e,g

e,x,y,y,t,f,c,p,p,g

p,x,y,n,t,f,c,k,p,u

e,x,y,n,t,f,c,p,p,g

e,x,s,y,t,f,c,n,p,g

e,b,y,w,t,f,c,w,p,m

e,x,y,y,t,f,c,w,p,m

e,s,f,n,f,f,c,g,p,u

e,b,y,y,t,f,c,w,p,m

e,x,s,w,t,f,c,n,p,m

e,x,s,w,t,f,c,w,p,g

p,x,s,n,t,f,c,w,p,g

e,x,f,n,f,f,c,n,p,u

e,x,y,y,t,f,c,w,p,g

p,x,y,n,t,f,c,k,p,g

e,x,y,y,t,f,c,p,p,p

e,b,y,y,t,f,c,k,p,g

e,f,y,n,t,f,c,p,p,p

e,x,y,w,t,f,c,k,p,g

e,x,s,y,t,f,c,n,p,g

p,x,y,n,t,f,c,p,p,g

p,x,y,n,t,f,c,n,p,u

e,b,y,y,t,f,c,n,p,g

e,x,s,w,f,f,w,h,e,g

p,x,s,w,t,f,c,k,p,g

e,x,y,n,t,f,c,w,p,p

e,b,s,w,t,f,c,n,p,m

e,x,y,y,t,f,c,w,p,g

p,x,s,n,t,f,c,n,p,u

e,b,y,y,t,f,c,w,p,g

e,b,y,w,t,f,c,k,p,g

e,f,y,y,t,f,c,w,p,g

e,b,y,w,t,f,c,k,p,g

e,x,y,y,t,f,c,p,p,g

e,b,s,y,t,f,c,n,p,m

e,x,s,y,t,f,w,p,p,d

e,b,s,y,t,f,c,g,p,m

e,b,s,y,t,f,c,n,p,m

p,x,y,w,t,f,c,p,p,u

p,x,y,w,t,f,c,w,p,g

p,x,s,n,t,f,c,k,p,u

e,x,s,w,t,f,c,n,p,m

e,x,y,n,t,f,c,p,p,g

e,x,y,y,t,f,c,n,p,g

e,x,s,w,t,f,w,w,p,d

e,b,y,w,t,f,c,k,p,g

e,b,s,y,t,f,c,w,p,m

e,x,f,g,f,f,c,k,p,u

e,b,s,y,t,f,c,n,p,m

e,x,s,w,t,f,c,g,p,g

e,x,y,n,t,f,c,w,p,p

e,x,y,y,t,f,c,w,p,m

e,f,f,w,t,f,w,n,p,d

e,f,f,w,t,f,w,w,p,d

e,x,s,w,t,f,c,g,p,m

e,f,s,y,t,f,w,p,p,d

e,s,f,g,f,f,c,p,p,u

e,f,f,y,t,f,w,w,p,d

e,x,y,n,t,f,c,p,p,g

e,x,y,y,t,f,c,w,p,g

e,x,y,y,t,f,c,p,p,p

p,x,s,n,t,f,c,k,p,g

e,x,s,y,t,f,c,n,p,m

p,x,y,w,t,f,c,p,p,u

e,x,y,y,t,f,c,w,p,g

e,x,y,w,t,f,c,w,p,g

e,f,s,y,t,f,w,w,p,d

p,x,y,n,t,f,c,w,p,g

e,b,s,w,t,f,c,n,p,g

e,s,f,g,f,f,c,n,p,u

e,x,s,y,t,f,c,g,p,g

e,x,f,g,f,f,w,k,e,g

e,x,y,y,t,f,c,n,p,m

e,b,y,w,t,f,c,g,p,g

e,b,s,y,t,f,c,k,p,m

e,x,s,w,t,f,w,w,p,d

e,b,s,w,t,f,c,k,p,g

e,f,y,n,t,f,c,p,p,g

e,s,f,g,f,f,c,g,p,u

e,x,f,w,f,f,w,p,e,g

e,s,f,n,f,f,c,n,p,u

e,f,y,n,t,f,c,p,p,p

e,f,s,y,t,f,w,n,p,d

e,b,s,y,t,f,c,n,p,g

e,b,s,y,t,f,c,k,p,m

p,x,s,n,t,f,c,p,p,g

e,f,y,n,t,f,c,w,p,p

e,x,s,y,t,f,c,w,p,g

e,f,y,y,t,f,c,p,p,g

e,x,y,w,t,f,c,g,p,g

e,x,y,y,t,f,c,w,p,m

e,x,y,y,t,f,c,k,p,g

e,f,f,n,f,f,c,n,p,u

e,f,y,y,t,f,c,p,p,p

e,x,f,g,f,f,c,p,p,u

e,x,s,y,t,f,c,k,p,g

e,f,y,n,t,f,c,p,p,p

e,x,s,y,t,f,c,w,p,g

e,x,y,y,t,f,c,k,p,m

e,x,f,n,t,f,c,n,p,d

e,x,s,w,t,f,c,n,p,m

e,x,y,y,t,f,c,p,p,p

e,x,y,w,t,f,c,k,p,m

e,x,s,w,t,f,c,k,p,g

e,f,y,y,t,f,c,w,p,g

e,b,s,y,t,f,c,n,p,g

e,f,f,w,t,f,w,w,p,d

e,f,s,g,f,f,w,n,e,g

e,x,y,w,t,f,c,w,p,g

e,x,y,w,t,f,c,n,p,g

e,f,y,y,t,f,c,n,p,g

e,x,s,w,t,f,w,p,p,d

e,x,s,y,t,f,c,n,p,g

e,f,y,y,t,f,c,n,p,g

e,x,y,y,t,f,c,w,p,p

e,x,s,y,t,f,c,g,p,g

e,x,f,n,t,f,c,u,p,d

e,f,y,y,t,f,c,p,p,g

e,x,s,w,t,f,c,n,p,g

e,b,s,y,t,f,c,g,p,m

e,x,s,y,t,f,c,k,p,m

e,x,y,n,t,f,c,p,p,g

e,b,y,y,t,f,c,k,p,g

e,x,s,w,t,f,c,k,p,m

e,x,y,w,t,f,c,k,p,m

e,x,s,y,t,f,c,n,p,g

e,f,y,y,t,f,c,n,p,p

e,x,f,w,f,f,w,n,e,g

e,x,s,n,f,f,w,p,e,g

e,x,s,w,f,f,w,h,e,g

e,x,s,y,t,f,c,w,p,m

e,f,f,w,f,f,w,p,e,g

p,f,s,n,t,f,c,n,p,g

e,x,f,g,f,f,w,p,e,g

p,f,y,n,t,f,c,p,p,u

p,x,s,n,t,f,c,w,p,g

e,b,s,w,t,f,c,k,p,g

e,x,f,g,f,f,w,p,e,g

e,x,s,w,t,f,c,g,p,g

e,f,f,g,f,f,w,n,e,g

e,x,s,g,f,f,w,k,e,g

e,x,s,w,t,f,c,k,p,g

e,x,s,w,t,f,c,n,p,m

e,x,y,g,t,f,c,n,p,d

e,f,f,n,f,f,w,k,e,g

e,x,s,w,f,f,w,h,e,g

e,f,f,n,f,f,w,p,e,g

e,x,s,n,f,f,w,p,e,g

e,x,y,y,t,f,c,n,p,g

e,x,s,y,t,f,w,w,p,d

e,f,f,w,f,f,w,k,e,g

e,x,s,n,f,f,w,h,e,g

e,x,s,g,f,f,w,k,e,g

p,x,y,n,t,f,c,w,p,u

e,x,f,g,f,f,c,k,p,u

e,b,s,w,t,f,c,n,p,m

e,x,s,g,f,f,w,h,e,g

e,f,f,g,f,f,w,n,e,g

p,f,s,n,t,f,c,n,p,g

e,x,s,y,t,f,c,k,p,g

e,x,f,n,f,f,c,n,p,u

e,f,s,w,f,f,w,p,e,g

e,x,y,y,t,f,c,w,p,m

e,x,f,n,f,f,w,p,e,g

e,f,s,g,f,f,w,n,e,g

e,x,y,e,t,f,c,u,p,d

e,b,y,y,t,f,c,n,p,g

e,x,f,w,f,f,w,n,e,g

p,x,s,w,t,f,c,w,p,g

e,x,f,g,f,f,w,p,e,g

e,f,f,g,t,f,c,n,p,d

e,f,f,n,f,f,w,h,e,g

e,f,f,w,f,f,w,n,e,g

e,b,y,w,t,f,c,w,p,g

e,f,f,n,f,f,w,n,e,g

p,f,y,n,t,f,c,w,p,u

p,x,y,w,t,f,c,w,p,u

e,b,s,y,t,f,c,n,p,g

e,f,s,g,f,f,w,h,e,g

e,x,f,g,f,f,w,n,e,g

e,f,f,n,f,f,w,h,e,g

e,b,s,w,t,f,c,k,p,m

p,x,s,w,t,f,c,w,p,u

e,x,y,n,t,f,c,n,p,d

e,f,f,w,t,f,w,n,p,d

e,x,y,y,t,f,c,k,p,m

e,x,f,n,f,f,w,n,e,g

e,f,f,w,f,f,w,h,e,g

e,x,f,n,t,f,c,n,p,d

e,x,f,n,t,f,c,n,p,d

e,f,s,g,f,f,w,k,e,g

e,f,s,g,f,f,w,n,e,g

p,f,s,n,t,f,c,w,p,g

e,x,f,n,t,f,c,n,p,d

e,x,s,n,f,f,w,k,e,g

e,x,f,w,f,f,w,k,e,g

e,f,f,n,f,f,w,n,e,g

e,x,f,n,t,f,c,n,p,d

e,f,f,n,t,f,c,n,p,d

e,x,f,g,f,f,w,n,e,g

e,f,f,n,t,f,c,u,p,d

e,x,s,g,f,f,w,p,e,g

e,b,y,w,t,f,c,n,p,g

e,x,f,n,t,f,c,n,p,d

e,x,y,y,t,f,c,k,p,g

e,f,f,g,f,f,w,p,e,g

e,f,f,n,t,f,c,u,p,d

e,x,s,y,t,f,c,g,p,m

e,f,f,g,f,f,w,h,e,g

e,x,f,n,f,f,w,k,e,g

p,x,s,w,t,f,c,n,p,u

e,x,f,w,f,f,w,n,e,g

e,f,f,w,f,f,w,n,e,g

e,x,s,w,f,f,w,n,e,g

e,x,s,g,f,f,w,k,e,g

e,x,y,y,t,f,c,n,p,g

e,x,s,y,t,f,c,n,p,m

e,x,s,g,f,f,w,p,e,g

e,x,s,n,f,f,w,p,e,g

e,f,f,n,f,f,c,n,p,u

e,f,s,w,f,f,w,k,e,g

e,f,s,w,f,f,w,n,e,g

e,x,y,y,t,f,c,n,p,m

e,f,s,w,t,f,w,w,p,d

e,b,s,w,t,f,c,w,p,m

p,f,y,w,t,f,c,p,p,u

e,x,f,g,t,f,c,n,p,d

e,f,y,n,t,f,c,p,p,g

e,f,s,n,f,f,w,k,e,g

p,x,s,w,t,f,c,w,p,g

e,x,y,n,t,f,c,p,p,g

e,x,s,g,f,f,w,p,e,g

e,x,s,w,f,f,w,k,e,g

e,f,f,w,f,f,w,p,e,g

e,x,f,n,f,f,w,k,e,g

e,x,s,w,t,f,c,k,p,g

e,x,y,w,t,f,c,g,p,m

e,x,s,w,f,f,w,k,e,g

e,f,y,y,t,f,c,p,p,p

e,f,s,n,f,f,w,n,e,g

e,f,f,g,f,f,w,h,e,g

e,f,f,y,t,f,w,p,p,d

e,f,y,n,t,f,c,n,p,g

e,x,f,n,t,f,c,p,p,d

p,f,s,n,t,f,c,w,p,g

e,x,f,n,t,f,c,n,p,d

e,f,f,n,f,f,w,n,e,g

e,b,s,y,t,f,c,w,p,m

e,b,y,w,t,f,c,k,p,g

e,x,y,w,t,f,c,w,p,m

p,f,y,w,t,f,c,n,p,u

p,f,y,w,t,f,c,p,p,g

e,x,f,n,f,f,c,n,p,u

e,f,s,y,t,f,w,w,p,d

e,x,y,y,t,f,c,k,p,m

e,x,s,w,f,f,w,k,e,g

e,x,f,g,t,f,c,u,p,d

p,x,y,n,t,f,c,n,p,g

e,x,f,g,f,f,w,p,e,g

e,f,f,n,f,f,w,p,e,g

e,x,s,w,f,f,w,p,e,g

e,f,f,w,f,f,w,p,e,g

e,x,y,y,t,f,c,k,p,m

e,f,f,y,t,f,w,n,p,d

e,x,f,g,f,f,c,k,p,u

p,x,s,n,t,f,c,p,p,u

e,x,y,y,t,f,c,w,p,p

e,f,y,n,t,f,c,n,p,p

e,x,f,w,f,f,w,h,e,g

e,x,y,n,t,f,c,u,p,d

e,x,s,g,f,f,w,h,e,g

e,x,s,w,t,f,c,w,p,g

e,x,f,g,f,f,w,h,e,g

p,f,y,n,t,f,c,n,p,u

e,x,f,n,t,f,c,p,p,d

e,x,f,g,f,f,w,k,e,g

e,x,f,e,t,f,c,w,p,d

e,x,f,n,t,f,c,u,p,d

e,x,f,g,f,f,w,p,e,g

e,x,y,y,t,f,c,w,p,p

e,x,f,n,f,f,w,k,e,g

e,b,s,y,t,f,c,k,p,g

e,x,f,w,t,f,w,p,p,d

e,f,s,g,f,f,w,k,e,g

e,x,y,y,t,f,c,w,p,g

e,x,f,n,f,f,w,h,e,g

e,f,s,w,f,f,w,h,e,g

e,x,s,y,t,f,w,n,p,d

e,x,s,g,f,f,w,k,e,g

e,x,f,g,f,f,w,n,e,g

p,f,y,w,t,f,c,k,p,u

e,f,f,y,t,f,w,p,p,d

e,x,y,w,t,f,c,k,p,g

e,f,f,w,f,f,w,p,e,g

e,x,f,n,t,f,c,u,p,d

e,x,y,n,t,f,c,n,p,g

e,x,s,w,f,f,w,h,e,g

p,f,y,w,t,f,c,k,p,g

e,x,s,y,t,f,c,k,p,g

e,x,f,g,t,f,c,p,p,d

e,f,y,y,t,f,c,p,p,p

e,f,s,g,f,f,w,k,e,g

e,f,f,n,f,f,c,p,p,u

p,f,y,w,t,f,c,n,p,g

e,f,f,g,f,f,w,k,e,g

e,x,y,n,t,f,c,p,p,p

e,f,f,w,f,f,w,h,e,g

p,f,y,n,t,f,c,k,p,u

e,b,s,y,t,f,c,k,p,m

e,f,f,g,f,f,w,n,e,g

e,b,s,w,t,f,c,w,p,g

e,f,f,g,f,f,w,p,e,g

e,b,y,w,t,f,c,n,p,m

e,x,y,w,t,f,c,w,p,m

p,f,y,n,t,f,c,n,p,g

e,x,y,y,t,f,c,w,p,g

e,s,f,n,f,f,c,n,p,u

e,x,y,n,t,f,c,n,p,g

e,f,f,g,f,f,w,n,e,g

e,f,f,y,t,f,w,n,p,d

e,x,s,g,f,f,w,p,e,g

p,f,y,n,t,f,c,n,p,u

e,x,f,g,f,f,w,p,e,g

e,x,s,g,f,f,w,h,e,g

e,x,f,g,f,f,w,h,e,g

p,x,y,n,t,f,c,n,p,g

e,x,f,n,f,f,w,k,e,g

e,f,s,w,f,f,w,k,e,g

e,x,f,g,f,f,w,h,e,g

p,x,y,n,t,f,c,w,p,g

e,f,f,n,f,f,w,n,e,g

e,f,s,w,f,f,w,n,e,g

p,x,y,w,t,f,c,n,p,u

e,f,f,g,f,f,w,k,e,g

e,b,y,y,t,f,c,k,p,g

e,x,s,n,f,f,w,h,e,g

e,f,f,n,f,f,w,k,e,g

p,f,s,w,t,f,c,n,p,g

e,x,y,n,t,f,c,w,p,g

e,f,f,w,f,f,w,k,e,g

e,f,y,n,t,f,c,p,p,g

e,f,f,g,f,f,w,p,e,g

e,f,f,g,f,f,w,n,e,g

e,f,s,g,f,f,w,h,e,g

e,f,f,n,f,f,w,k,e,g

e,x,s,g,f,f,w,h,e,g

e,x,f,w,f,f,w,p,e,g

e,f,f,w,f,f,w,k,e,g

e,x,s,n,f,f,w,p,e,g

e,x,f,n,t,f,c,p,p,d

e,f,s,y,t,f,w,p,p,d

e,x,f,w,f,f,w,p,e,g

e,f,s,w,f,f,w,p,e,g

e,b,s,y,t,f,c,k,p,g

e,x,f,w,f,f,w,h,e,g

e,x,f,g,f,f,w,k,e,g

p,f,s,n,t,f,c,p,p,u

e,x,f,g,f,f,w,n,e,g

p,x,s,n,t,f,c,p,p,g

e,f,s,w,f,f,w,k,e,g

e,x,y,w,t,f,c,g,p,g

e,x,f,n,f,f,w,h,e,g

e,x,f,n,t,f,c,n,p,d

e,b,y,y,t,f,c,w,p,g

e,f,f,w,f,f,w,h,e,g

e,x,s,n,f,f,w,n,e,g

e,f,f,w,f,f,w,n,e,g

e,x,f,n,t,f,c,p,p,d

e,f,f,w,f,f,w,h,e,g

e,x,s,w,f,f,w,k,e,g

e,x,s,n,f,f,w,n,e,g

e,x,f,w,f,f,w,n,e,g

e,f,s,g,f,f,w,k,e,g

e,x,f,g,f,f,w,n,e,g

e,x,f,g,f,f,w,h,e,g

e,f,s,n,f,f,w,h,e,g

e,f,s,w,f,f,w,p,e,g

e,f,y,n,t,f,c,n,p,p

p,x,y,w,t,f,c,k,p,g

e,f,s,g,f,f,w,h,e,g

p,x,y,w,t,f,c,n,p,g

e,b,y,w,t,f,c,k,p,m

e,x,s,g,f,f,w,n,e,g

e,f,f,g,f,f,w,h,e,g

e,f,f,w,f,f,w,n,e,g

e,f,s,g,f,f,w,h,e,g

e,b,y,w,t,f,c,g,p,g

e,x,f,g,f,f,w,n,e,g

e,x,f,e,t,f,c,p,p,d

e,x,y,y,t,f,c,p,p,p

e,x,s,w,f,f,w,k,e,g

e,b,s,w,t,f,c,w,p,m

p,x,s,n,t,f,c,k,p,g

e,x,f,n,t,f,c,p,p,d

e,f,s,n,f,f,w,n,e,g

e,b,s,w,t,f,c,g,p,m

e,x,s,g,f,f,w,n,e,g

e,x,f,n,t,f,c,u,p,d

e,f,f,w,f,f,w,p,e,g

e,x,f,n,f,f,c,g,p,u

e,x,f,g,f,f,c,g,p,u

e,x,f,g,f,f,c,p,p,u

e,b,y,y,t,f,c,g,p,m

e,f,f,n,f,f,c,g,p,u

e,x,f,w,f,f,w,k,e,g

e,f,y,n,t,f,c,w,p,p

e,x,y,n,t,f,c,p,p,p

e,x,y,y,t,f,c,p,p,g

e,f,f,g,f,f,w,h,e,g

e,x,y,w,t,f,c,n,p,g

e,x,y,w,t,f,c,n,p,g

e,f,s,w,f,f,w,n,e,g

e,f,s,g,f,f,w,h,e,g

p,f,s,n,t,f,c,p,p,u

e,x,y,y,t,f,c,n,p,g

e,x,f,n,f,f,w,p,e,g

e,x,f,w,f,f,w,p,e,g

e,x,s,y,t,f,c,w,p,m

e,x,f,e,t,f,c,p,p,d

e,f,y,n,t,f,c,p,p,p

e,b,s,w,t,f,c,g,p,g

p,x,s,n,t,f,c,k,p,g

e,x,f,g,f,f,w,k,e,g

e,b,y,w,t,f,c,n,p,m

e,x,s,w,t,f,c,k,p,g

e,b,y,y,t,f,c,k,p,m

e,x,y,w,t,f,c,w,p,g

e,x,s,y,t,f,c,g,p,g

e,b,s,w,t,f,c,w,p,g

e,f,s,n,f,f,w,k,e,g

p,f,s,w,t,f,c,n,p,g

e,f,s,n,f,f,w,h,e,g

e,f,f,n,f,f,w,h,e,g

p,f,y,w,t,f,c,p,p,u

e,f,s,w,f,f,w,h,e,g

e,x,f,w,f,f,w,p,e,g

e,x,s,n,f,f,w,p,e,g

e,f,s,n,f,f,w,p,e,g

e,f,y,y,t,f,c,n,p,g

e,x,f,g,f,f,w,n,e,g

e,x,f,n,f,f,w,n,e,g

p,f,s,n,t,f,c,k,p,g

e,x,s,w,f,f,w,p,e,g

e,f,f,n,f,f,w,p,e,g

e,f,f,w,f,f,w,h,e,g

e,f,f,w,f,f,w,k,e,g

e,x,y,y,t,f,c,n,p,g

e,x,s,g,f,f,w,k,e,g

e,x,f,g,f,f,w,k,e,g

e,f,f,n,f,f,w,h,e,g

e,f,s,n,f,f,w,p,e,g

e,x,f,w,f,f,w,k,e,g

e,x,y,e,t,f,c,w,p,d

e,x,f,n,f,f,w,p,e,g

p,x,s,w,t,f,c,p,p,g

e,x,y,n,t,f,c,w,p,d

e,x,f,n,f,f,w,n,e,g

p,f,y,w,t,f,c,w,p,g

e,f,f,g,f,f,w,k,e,g

e,x,f,w,f,f,w,p,e,g

e,f,s,n,f,f,w,h,e,g

e,f,f,g,f,f,w,p,e,g

e,f,s,g,f,f,w,p,e,g

e,f,f,g,f,f,w,h,e,g

e,x,s,g,f,f,w,h,e,g

e,x,s,n,f,f,w,h,e,g

p,f,s,w,t,f,c,p,p,u

e,x,s,g,f,f,w,k,e,g

p,x,s,w,t,f,c,p,p,g

p,f,s,w,t,f,c,w,p,u

e,f,s,n,f,f,w,k,e,g

e,x,f,g,f,f,w,k,e,g

e,f,s,g,f,f,w,h,e,g

e,x,s,g,f,f,w,k,e,g

e,f,f,g,f,f,w,n,e,g

e,f,f,g,f,f,w,k,e,g

e,x,y,g,t,f,c,n,p,d

e,x,f,n,t,f,c,n,p,d

e,f,s,w,f,f,w,k,e,g

p,f,y,w,t,f,c,p,p,g

p,f,y,n,t,f,c,k,p,g

e,x,s,w,f,f,w,p,e,g

p,f,s,n,t,f,c,k,p,g

e,f,f,n,f,f,w,h,e,g

e,f,s,w,f,f,w,h,e,g

p,f,s,n,t,f,c,w,p,g

p,f,y,w,t,f,c,p,p,g

p,f,y,n,t,f,c,w,p,g

p,f,s,w,t,f,c,k,p,g

e,x,s,w,f,f,w,k,e,g

e,x,f,n,t,f,c,p,p,d

e,f,s,w,f,f,w,k,e,g

e,f,f,g,f,f,w,p,e,g

p,f,y,n,t,f,c,k,p,u

e,x,s,w,f,f,w,k,e,g

e,x,y,e,t,f,c,n,p,d

e,f,s,g,f,f,w,n,e,g

e,x,s,w,f,f,w,n,e,g

p,f,s,w,t,f,c,p,p,g

e,f,f,n,f,f,w,k,e,g

e,x,f,w,f,f,w,h,e,g

p,f,s,w,t,f,c,k,p,u

e,x,f,n,f,f,w,p,e,g

e,f,f,w,f,f,w,n,e,g

e,x,s,w,f,f,w,h,e,g

e,f,s,w,f,f,w,h,e,g

e,b,y,y,t,f,c,w,p,m

e,x,s,g,f,f,w,n,e,g

e,x,f,w,f,f,w,n,e,g

e,x,s,n,f,f,w,n,e,g

e,x,f,n,f,f,w,n,e,g

e,f,f,g,f,f,w,h,e,g

p,x,y,n,t,f,c,n,p,u

e,f,s,g,f,f,w,h,e,g

e,x,f,n,t,f,c,p,p,d

e,f,s,w,f,f,w,n,e,g

e,x,f,n,t,f,c,n,p,d

e,x,f,g,f,f,w,p,e,g

e,x,f,w,f,f,w,n,e,g

p,f,s,w,t,f,c,k,p,g

p,f,s,w,t,f,c,p,p,g

e,x,s,g,f,f,w,k,e,g

e,x,f,n,t,f,c,u,p,d

e,x,s,g,f,f,w,k,e,g

e,x,y,y,t,f,c,w,p,p

e,f,s,w,f,f,w,n,e,g

e,x,s,w,f,f,w,p,e,g

e,x,f,g,f,f,w,k,e,g

e,f,s,w,f,f,w,h,e,g

e,x,f,n,t,f,c,n,p,d

e,f,s,g,f,f,w,k,e,g

e,f,s,g,f,f,w,h,e,g

e,f,f,n,f,f,w,p,e,g

e,f,s,w,f,f,w,k,e,g

e,f,s,w,f,f,w,h,e,g

e,f,s,g,f,f,w,p,e,g

e,f,f,w,f,f,w,n,e,g

e,f,s,n,f,f,w,p,e,g

p,f,s,w,t,f,c,k,p,g

e,x,f,g,f,f,w,n,e,g

e,b,y,y,t,f,c,k,p,g

e,f,f,n,f,f,w,k,e,g

e,f,s,g,f,f,w,k,e,g

e,x,f,n,t,f,c,n,p,d

e,b,s,y,t,f,c,n,p,m

e,x,s,w,f,f,w,p,e,g

e,f,f,n,t,f,c,n,p,d

p,x,s,w,t,f,c,n,p,g

e,f,f,w,f,f,w,n,e,g

p,f,y,w,t,f,c,k,p,u

e,x,s,n,f,f,w,k,e,g

